"Sample","Date","Customer","Product","Grade","Client_Code","Analysis","Name","Unit","Type","A","B"
7721929,"29/08/2015 08:52:54 AM","T10","PDR_INFANT","INFPOWD","3150827-006, 3150827-024 & 3150827-030","FATS011299","Fat","G_P_100G","Repeatability",25.653547831,25.740570377
7721935,"29/08/2015 08:53:12 AM","T10","PDR_INFANT","INFPOWD","3150827-006, 3150827-024 & 3150827-030","FATS011299","Fat","G_P_100G","Repeatability",20.750551876,20.751619082
7725551,"31/08/2015 09:14:11 AM","T10","PDR_INFANT","INFPOWD","IF REWORK 1251201 3150829","FATS011299","Fat","G_P_100G","Repeatability",27.272727273,27.11895569
7725553,"31/08/2015 09:14:37 AM","T10","PDR_INFANT","INFPOWD","IF REWORK 1251201 3150829","FATS011299","Fat","G_P_100G","Repeatability",27.448926139,27.506596306
7725557,"31/08/2015 09:15:04 AM","T10","PDR_INFANT","INFPOWD","IF REWORK 1251201 3150829","FATS011299","Fat","G_P_100G","Repeatability",27.602712405,27.556047049
7727118,"31/08/2015 03:31:02 PM","621","PDR_INFANT","TM446445","5232D ADD","FATS011299","Fat","G_P_100G","Repeatability",24.141988625,24.204567636
7727135,"31/08/2015 03:34:28 PM","621","PDR_INFANT","TM448465","5231D ADD","FATS011299","Fat","G_P_100G","Repeatability",23.811819146,23.84734599
7732144,"01/09/2015 06:00:29 PM","T10","PDR_INFANT","INFPOWD","200 - 3150831/6150831 - 1251201/1251200 - pallet 3","FATS011299","Fat","G_P_100G","Repeatability",27.904052616,27.782071097
7732146,"01/09/2015 06:00:48 PM","T10","PDR_INFANT","INFPOWD","200 - 3150831/6150831 - 1251201/1251200 - pallet 18","FATS011299","Fat","G_P_100G","Repeatability",28.935207944,28.922405616
7732152,"01/09/2015 06:01:07 PM","T10","PDR_INFANT","INFPOWD","200 - 3150831/6150831 - 1251201/1251200 - pallet 33","FATS011299","Fat","G_P_100G","Repeatability",28.750246403,28.795761079
7747336,"05/09/2015 07:30:36 PM","T10","PDR_INFANT","INFPOWD","200 - 6150903 - 1251200 - pallet 03","FATS011299","Fat","G_P_100G","Repeatability",25.926640927,25.864022663
7747339,"05/09/2015 07:30:57 PM","T10","PDR_INFANT","INFPOWD","200 - 6150903 - 1251200 - pallet 22","FATS011299","Fat","G_P_100G","Repeatability",27.611524164,27.703389048
7747343,"05/09/2015 07:31:17 PM","T10","PDR_INFANT","INFPOWD","200 - 6150903 - 1251200 - pallet 44","FATS011299","Fat","G_P_100G","Repeatability",22.50069361,22.405704635
7747346,"05/09/2015 07:31:35 PM","T10","PDR_INFANT","INFPOWD","200 - 6150904 - 1251200 - pallet 02","FATS011299","Fat","G_P_100G","Repeatability",23.338485317,23.204259439
7747349,"05/09/2015 07:31:56 PM","T10","PDR_INFANT","INFPOWD","200 - 6150904 - 1251200 - pallet 14","FATS011299","Fat","G_P_100G","Repeatability",24.577931163,24.71366049
7747353,"05/09/2015 07:32:16 PM","T10","PDR_INFANT","INFPOWD","200 - 6150904 - 1251200 - pallet 24","FATS011299","Fat","G_P_100G","Repeatability",24.662095984,24.681684623
7767391,"11/09/2015 01:33:50 PM","MG70","PDR_INFANT","MG3631","KNX07SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.837585915,24.149818317
7767391,"11/09/2015 01:33:50 PM","MG70","PDR_INFANT","MG3631","KNX07SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.837585915,24.109538348
7767391,"11/09/2015 01:33:50 PM","MG70","PDR_INFANT","MG3631","KNX07SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.837585915,24.387409201
7767391,"11/09/2015 01:33:50 PM","MG70","PDR_INFANT","MG3631","KNX07SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.837585915,24.507181773
7767391,"11/09/2015 01:33:50 PM","MG70","PDR_INFANT","MG3631","KNX07SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.149818317,24.109538348
7767391,"11/09/2015 01:33:50 PM","MG70","PDR_INFANT","MG3631","KNX07SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.149818317,24.387409201
7767391,"11/09/2015 01:33:50 PM","MG70","PDR_INFANT","MG3631","KNX07SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.149818317,24.507181773
7767391,"11/09/2015 01:33:50 PM","MG70","PDR_INFANT","MG3631","KNX07SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.109538348,24.387409201
7767391,"11/09/2015 01:33:50 PM","MG70","PDR_INFANT","MG3631","KNX07SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.109538348,24.507181773
7767391,"11/09/2015 01:33:50 PM","MG70","PDR_INFANT","MG3631","KNX07SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.387409201,24.507181773
7770019,"12/09/2015 12:48:49 PM","MG70","PDR_INFANT","MG3999","KNX08SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.487358152,22.115859074
7770019,"12/09/2015 12:48:49 PM","MG70","PDR_INFANT","MG3999","KNX08SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.487358152,24.572243346
7770019,"12/09/2015 12:48:49 PM","MG70","PDR_INFANT","MG3999","KNX08SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.487358152,24.58379025
7770019,"12/09/2015 12:48:49 PM","MG70","PDR_INFANT","MG3999","KNX08SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.487358152,24.632352941
7770019,"12/09/2015 12:48:49 PM","MG70","PDR_INFANT","MG3999","KNX08SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.487358152,24.625984252
7770019,"12/09/2015 12:48:49 PM","MG70","PDR_INFANT","MG3999","KNX08SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",22.115859074,24.572243346
7770019,"12/09/2015 12:48:49 PM","MG70","PDR_INFANT","MG3999","KNX08SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",22.115859074,24.58379025
7770019,"12/09/2015 12:48:49 PM","MG70","PDR_INFANT","MG3999","KNX08SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",22.115859074,24.632352941
7770019,"12/09/2015 12:48:49 PM","MG70","PDR_INFANT","MG3999","KNX08SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",22.115859074,24.625984252
7770019,"12/09/2015 12:48:49 PM","MG70","PDR_INFANT","MG3999","KNX08SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.572243346,24.58379025
7770019,"12/09/2015 12:48:49 PM","MG70","PDR_INFANT","MG3999","KNX08SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.572243346,24.632352941
7770019,"12/09/2015 12:48:49 PM","MG70","PDR_INFANT","MG3999","KNX08SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.572243346,24.625984252
7770019,"12/09/2015 12:48:49 PM","MG70","PDR_INFANT","MG3999","KNX08SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.58379025,24.632352941
7770019,"12/09/2015 12:48:49 PM","MG70","PDR_INFANT","MG3999","KNX08SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.58379025,24.625984252
7770019,"12/09/2015 12:48:49 PM","MG70","PDR_INFANT","MG3999","KNX08SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.632352941,24.625984252
7771390,"13/09/2015 12:28:23 PM","MG80","PDR_INFANT","MG3632","JNQ09SEP15Q7","FATS011299","Fat","G_P_100G","Repeatability",28.043084549,28.04087247
7771849,"13/09/2015 02:31:46 PM","MG80","PDR_INFANT","MG3632","JNQ10SEP15Q7","FATS011299","Fat","G_P_100G","Repeatability",27.250296092,27.441297056
7773470,"14/09/2015 10:02:38 AM","MG80","PDR_INFANT","MG3633","JNR11SEP15Q7","FATS011299","Fat","G_P_100G","Repeatability",23.519984917,23.468045113
7773495,"14/09/2015 10:05:45 AM","MG80","PDR_INFANT","MG3633","JNR11SEP15Q7","FATS011299","Fat","G_P_100G","Repeatability",23.684989638,23.674074074
7776371,"15/09/2015 07:10:26 AM","MG80","PDR_INFANT","MG3634","JNG11SEP15Q7","FATS011299","Fat","G_P_100G","Repeatability",22.660054103,22.766623688
7777645,"15/09/2015 10:23:04 AM","MG80","PDR_INFANT","MG3634","JNG12SEP15Q7","FATS011299","Fat","G_P_100G","Repeatability",21.802992748,21.783500238
7780475,"16/09/2015 07:08:50 AM","MG80","PDR_INFANT","MG3634","JNG12SEP15Q8","FATS011299","Fat","G_P_100G","Repeatability",21.733990148,21.731978713
7780496,"16/09/2015 07:11:56 AM","MG80","PDR_INFANT","MG3634","JNG12SEP15Q8","FATS011299","Fat","G_P_100G","Repeatability",21.95000498,21.927902808
7783447,"16/09/2015 03:36:46 PM","MG70","PDR_INFANT","MG3668","KNX09SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.527013848,24.554346832
7783447,"16/09/2015 03:36:46 PM","MG70","PDR_INFANT","MG3668","KNX09SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.527013848,24.680372302
7783447,"16/09/2015 03:36:46 PM","MG70","PDR_INFANT","MG3668","KNX09SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.527013848,24.781202435
7783447,"16/09/2015 03:36:46 PM","MG70","PDR_INFANT","MG3668","KNX09SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.527013848,24.634146341
7783447,"16/09/2015 03:36:46 PM","MG70","PDR_INFANT","MG3668","KNX09SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.527013848,24.66050547
7783447,"16/09/2015 03:36:46 PM","MG70","PDR_INFANT","MG3668","KNX09SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.554346832,24.680372302
7783447,"16/09/2015 03:36:46 PM","MG70","PDR_INFANT","MG3668","KNX09SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.554346832,24.781202435
7783447,"16/09/2015 03:36:46 PM","MG70","PDR_INFANT","MG3668","KNX09SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.554346832,24.634146341
7783447,"16/09/2015 03:36:46 PM","MG70","PDR_INFANT","MG3668","KNX09SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.554346832,24.66050547
7783447,"16/09/2015 03:36:46 PM","MG70","PDR_INFANT","MG3668","KNX09SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.680372302,24.781202435
7783447,"16/09/2015 03:36:46 PM","MG70","PDR_INFANT","MG3668","KNX09SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.680372302,24.634146341
7783447,"16/09/2015 03:36:46 PM","MG70","PDR_INFANT","MG3668","KNX09SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.680372302,24.66050547
7783447,"16/09/2015 03:36:46 PM","MG70","PDR_INFANT","MG3668","KNX09SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.781202435,24.634146341
7783447,"16/09/2015 03:36:46 PM","MG70","PDR_INFANT","MG3668","KNX09SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.781202435,24.66050547
7783447,"16/09/2015 03:36:46 PM","MG70","PDR_INFANT","MG3668","KNX09SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.634146341,24.66050547
7783656,"16/09/2015 04:07:06 PM","MG80","PDR_INFANT","MG3634","JNG12SEP15Q9","FATS011299","Fat","G_P_100G","Repeatability",21.823720153,21.769041769
7795638,"19/09/2015 02:15:21 PM","T10","PDR_INFANT","INFPOWD","200 - 3150917 - 1243020 - pallet 002","FATS011299","Fat","G_P_100G","Repeatability",22.850191822,22.8230205
7795644,"19/09/2015 02:15:40 PM","T10","PDR_INFANT","INFPOWD","200 - 3150917 - 1243020 - pallet 013","FATS011299","Fat","G_P_100G","Repeatability",23.308546773,23.253880266
7795646,"19/09/2015 02:15:59 PM","T10","PDR_INFANT","INFPOWD","200 - 3150917 - 1243020 - pallet 037","FATS011299","Fat","G_P_100G","Repeatability",21.775858832,21.804722639
7796638,"20/09/2015 10:41:27 AM","MG70","PDR_INFANT","MG3668","KNX18SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.602707475,24.831616482
7796638,"20/09/2015 10:41:27 AM","MG70","PDR_INFANT","MG3668","KNX18SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.602707475,24.703773773
7796638,"20/09/2015 10:41:27 AM","MG70","PDR_INFANT","MG3668","KNX18SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.602707475,24.626355378
7796638,"20/09/2015 10:41:27 AM","MG70","PDR_INFANT","MG3668","KNX18SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.602707475,24.540423009
7796638,"20/09/2015 10:41:27 AM","MG70","PDR_INFANT","MG3668","KNX18SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.831616482,24.703773773
7796638,"20/09/2015 10:41:27 AM","MG70","PDR_INFANT","MG3668","KNX18SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.831616482,24.626355378
7796638,"20/09/2015 10:41:27 AM","MG70","PDR_INFANT","MG3668","KNX18SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.831616482,24.540423009
7796638,"20/09/2015 10:41:27 AM","MG70","PDR_INFANT","MG3668","KNX18SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.703773773,24.626355378
7796638,"20/09/2015 10:41:27 AM","MG70","PDR_INFANT","MG3668","KNX18SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.703773773,24.540423009
7796638,"20/09/2015 10:41:27 AM","MG70","PDR_INFANT","MG3668","KNX18SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.626355378,24.540423009
7799780,"21/09/2015 12:23:14 PM","MG70","PDR_INFANT","MG3668","KNX19SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.420358153,24.592354985
7799780,"21/09/2015 12:23:14 PM","MG70","PDR_INFANT","MG3668","KNX19SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.420358153,24.37567861
7799780,"21/09/2015 12:23:14 PM","MG70","PDR_INFANT","MG3668","KNX19SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.420358153,24.655634649
7799780,"21/09/2015 12:23:14 PM","MG70","PDR_INFANT","MG3668","KNX19SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.420358153,24.54322848
7799780,"21/09/2015 12:23:14 PM","MG70","PDR_INFANT","MG3668","KNX19SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.592354985,24.37567861
7799780,"21/09/2015 12:23:14 PM","MG70","PDR_INFANT","MG3668","KNX19SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.592354985,24.655634649
7799780,"21/09/2015 12:23:14 PM","MG70","PDR_INFANT","MG3668","KNX19SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.592354985,24.54322848
7799780,"21/09/2015 12:23:14 PM","MG70","PDR_INFANT","MG3668","KNX19SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.37567861,24.655634649
7799780,"21/09/2015 12:23:14 PM","MG70","PDR_INFANT","MG3668","KNX19SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.37567861,24.54322848
7799780,"21/09/2015 12:23:14 PM","MG70","PDR_INFANT","MG3668","KNX19SEP15W4","FATS011299","Fat","G_P_100G","Repeatability",24.655634649,24.54322848
7842918,"03/10/2015 01:30:28 PM","MG70","PDR_INFANT","MG3668","KNX01OCT15W4","FATS011299","Fat","G_P_100G","Repeatability",23.790425804,24.135171187
7842918,"03/10/2015 01:30:28 PM","MG70","PDR_INFANT","MG3668","KNX01OCT15W4","FATS011299","Fat","G_P_100G","Repeatability",24.510823329,24.644824587
7842918,"03/10/2015 01:30:28 PM","MG70","PDR_INFANT","MG3668","KNX01OCT15W4","FATS011299","Fat","G_P_100G","Repeatability",24.510823329,24.544920728
7842918,"03/10/2015 01:30:28 PM","MG70","PDR_INFANT","MG3668","KNX01OCT15W4","FATS011299","Fat","G_P_100G","Repeatability",24.510823329,24.453394707
7842918,"03/10/2015 01:30:28 PM","MG70","PDR_INFANT","MG3668","KNX01OCT15W4","FATS011299","Fat","G_P_100G","Repeatability",24.644824587,24.544920728
7842918,"03/10/2015 01:30:28 PM","MG70","PDR_INFANT","MG3668","KNX01OCT15W4","FATS011299","Fat","G_P_100G","Repeatability",24.644824587,24.453394707
7842918,"03/10/2015 01:30:28 PM","MG70","PDR_INFANT","MG3668","KNX01OCT15W4","FATS011299","Fat","G_P_100G","Repeatability",24.544920728,24.453394707
7847394,"05/10/2015 01:52:37 PM","MG70","PDR_INFANT","MG3668","KNX02OCT15W4","FATS011299","Fat","G_P_100G","Repeatability",24.190331465,24.048559591
7847394,"05/10/2015 01:52:37 PM","MG70","PDR_INFANT","MG3668","KNX02OCT15W4","FATS011299","Fat","G_P_100G","Repeatability",24.190331465,24.416586307
7847394,"05/10/2015 01:52:37 PM","MG70","PDR_INFANT","MG3668","KNX02OCT15W4","FATS011299","Fat","G_P_100G","Repeatability",24.190331465,24.39599849
7847394,"05/10/2015 01:52:37 PM","MG70","PDR_INFANT","MG3668","KNX02OCT15W4","FATS011299","Fat","G_P_100G","Repeatability",24.190331465,24.375415598
7847394,"05/10/2015 01:52:37 PM","MG70","PDR_INFANT","MG3668","KNX02OCT15W4","FATS011299","Fat","G_P_100G","Repeatability",24.190331465,24.289355028
7847394,"05/10/2015 01:52:37 PM","MG70","PDR_INFANT","MG3668","KNX02OCT15W4","FATS011299","Fat","G_P_100G","Repeatability",24.048559591,24.416586307
7847394,"05/10/2015 01:52:37 PM","MG70","PDR_INFANT","MG3668","KNX02OCT15W4","FATS011299","Fat","G_P_100G","Repeatability",24.048559591,24.39599849
7847394,"05/10/2015 01:52:37 PM","MG70","PDR_INFANT","MG3668","KNX02OCT15W4","FATS011299","Fat","G_P_100G","Repeatability",24.048559591,24.375415598
7847394,"05/10/2015 01:52:37 PM","MG70","PDR_INFANT","MG3668","KNX02OCT15W4","FATS011299","Fat","G_P_100G","Repeatability",24.048559591,24.289355028
7847394,"05/10/2015 01:52:37 PM","MG70","PDR_INFANT","MG3668","KNX02OCT15W4","FATS011299","Fat","G_P_100G","Repeatability",24.416586307,24.39599849
7847394,"05/10/2015 01:52:37 PM","MG70","PDR_INFANT","MG3668","KNX02OCT15W4","FATS011299","Fat","G_P_100G","Repeatability",24.416586307,24.375415598
7847394,"05/10/2015 01:52:37 PM","MG70","PDR_INFANT","MG3668","KNX02OCT15W4","FATS011299","Fat","G_P_100G","Repeatability",24.416586307,24.289355028
7847394,"05/10/2015 01:52:37 PM","MG70","PDR_INFANT","MG3668","KNX02OCT15W4","FATS011299","Fat","G_P_100G","Repeatability",24.39599849,24.375415598
7847394,"05/10/2015 01:52:37 PM","MG70","PDR_INFANT","MG3668","KNX02OCT15W4","FATS011299","Fat","G_P_100G","Repeatability",24.39599849,24.289355028
7847394,"05/10/2015 01:52:37 PM","MG70","PDR_INFANT","MG3668","KNX02OCT15W4","FATS011299","Fat","G_P_100G","Repeatability",24.375415598,24.289355028
